AGE,YEAR,rate
23,2082,0.00011216
23,2083,0.000109963
23,2084,0.00010781
23,2085,0.000105699
23,2086,0.000103629
23,2087,0.000101599
23,2088,9.961e-05
23,2089,9.7659e-05
23,2090,9.5747e-05
23,2091,9.3872e-05
23,2092,9.2034e-05
23,2093,9.0232e-05
23,2094,8.8465e-05
23,2095,8.6733e-05
23,2096,8.5035e-05
23,2097,8.337e-05
23,2098,8.1737e-05
23,2099,8.0137e-05
23,2100,7.8568e-05
23,2101,7.703e-05
23,2102,7.5521e-05
23,2103,7.4043e-05
23,2104,7.2593e-05
23,2105,7.1172e-05
23,2106,6.9778e-05
23,2107,6.8412e-05
23,2108,6.7073e-05
23,2109,6.576e-05
23,2110,6.4472e-05
23,2111,6.321e-05
23,2112,6.1973e-05
23,2113,6.0759e-05
23,2114,5.957e-05
23,2115,5.8404e-05
23,2116,5.726e-05
23,2117,5.6139e-05
23,2118,5.504e-05
23,2119,5.3963e-05
23,2120,5.2907e-05
23,2121,5.1871e-05
23,2122,5.0855e-05
23,2123,4.986e-05
23,2124,4.8884e-05
23,2125,4.7927e-05
23,2126,4.6989e-05
23,2127,4.6069e-05
23,2128,4.5167e-05
23,2129,4.4283e-05
23,2130,4.3416e-05
23,2131,4.2566e-05
23,2132,4.1733e-05
23,2133,4.0916e-05
23,2134,4.0115e-05
23,2135,3.933e-05
23,2136,3.856e-05
23,2137,3.7805e-05
23,2138,3.7065e-05
23,2139,3.634e-05
23,2140,3.5628e-05
23,2141,3.4931e-05
23,2142,3.4247e-05
24,2018,0.000407621
24,2019,0.000400165
24,2020,0.000392846
24,2021,0.000385664
24,2022,0.000378614
24,2023,0.000371696
24,2024,0.000364905
24,2025,0.000358241
24,2026,0.000351699
24,2027,0.000345279
24,2028,0.000338977
24,2029,0.000332792
24,2030,0.000326721
24,2031,0.000320762
24,2032,0.000314912
24,2033,0.000309171
24,2034,0.000303536
24,2035,0.000298004
24,2036,0.000292574
24,2037,0.000287244
24,2038,0.000282012
24,2039,0.000276877
24,2040,0.000271835
24,2041,0.000266887
24,2042,0.000262029
24,2043,0.00025726
24,2044,0.000252579
24,2045,0.000247984
24,2046,0.000243473
24,2047,0.000239045
24,2048,0.000234698
24,2049,0.00023043
24,2050,0.000226241
24,2051,0.000222129
24,2052,0.000218091
24,2053,0.000214128
24,2054,0.000210237
24,2055,0.000206417
24,2056,0.000202667
24,2057,0.000198986
24,2058,0.000195372
24,2059,0.000191824
24,2060,0.00018834
24,2061,0.000184921
24,2062,0.000181563
24,2063,0.000178267
24,2064,0.000175031
24,2065,0.000171855
24,2066,0.000168736
24,2067,0.000165674
24,2068,0.000162667
24,2069,0.000159716
24,2070,0.000156818
24,2071,0.000153974
24,2072,0.000151181
24,2073,0.000148438
24,2074,0.000145746
24,2075,0.000143103
24,2076,0.000140508
24,2077,0.00013796
24,2078,0.000135459
24,2079,0.000133003
24,2080,0.000130592
24,2081,0.000128224
24,2082,0.0001259
24,2083,0.000123618
24,2084,0.000121377
24,2085,0.000119177
24,2086,0.000117017
24,2087,0.000114897
24,2088,0.000112815
24,2089,0.00011077
24,2090,0.000108763
24,2091,0.000106793
24,2092,0.000104858
24,2093,0.000102958
24,2094,0.000101093
24,2095,9.9262e-05
24,2096,9.7464e-05
24,2097,9.5698e-05
24,2098,9.3965e-05
24,2099,9.2263e-05
24,2100,9.0592e-05
24,2101,8.8951e-05
24,2102,8.734e-05
24,2103,8.5758e-05
24,2104,8.4205e-05
24,2105,8.2681e-05
24,2106,8.1184e-05
24,2107,7.9713e-05
24,2108,7.827e-05
24,2109,7.6853e-05
24,2110,7.5462e-05
24,2111,7.4095e-05
24,2112,7.2754e-05
24,2113,7.1437e-05
24,2114,7.0143e-05
24,2115,6.8874e-05
24,2116,6.7627e-05
24,2117,6.6403e-05
24,2118,6.5201e-05
24,2119,6.402e-05
24,2120,6.2862e-05
24,2121,6.1724e-05
24,2122,6.0607e-05
24,2123,5.951e-05
24,2124,5.8433e-05
24,2125,5.7375e-05
24,2126,5.6337e-05
24,2127,5.5317e-05
24,2128,5.4316e-05
24,2129,5.3333e-05
24,2130,5.2368e-05
24,2131,5.142e-05
24,2132,5.0489e-05
24,2133,4.9576e-05
24,2134,4.8679e-05
24,2135,4.7798e-05
24,2136,4.6933e-05
24,2137,4.6084e-05
24,2138,4.525e-05
24,2139,4.4431e-05
24,2140,4.3627e-05
24,2141,4.2838e-05
24,2142,4.2063e-05
25,2018,0.000418491
25,2019,0.000411452
25,2020,0.000404532
25,2021,0.000397729
25,2022,0.00039104
25,2023,0.000384465
25,2024,0.000378
25,2025,0.000371645
25,2026,0.000365397
25,2027,0.000359255
25,2028,0.000353216
25,2029,0.000347279
25,2030,0.000341442
25,2031,0.000335704
25,2032,0.000330062
25,2033,0.000324516
25,2034,0.000319063
25,2035,0.000313702
25,2036,0.000308432
25,2037,0.00030325
25,2038,0.000298155
25,2039,0.000293147
25,2040,0.000288222
25,2041,0.000283381
25,2042,0.000278621
25,2043,0.000273942
25,2044,0.000269341
25,2045,0.000264818
25,2046,0.000260371
25,2047,0.000255998
25,2048,0.000251699
25,2049,0.000247473
25,2050,0.000243318
25,2051,0.000239233
25,2052,0.000235216
25,2053,0.000231267
25,2054,0.000227384
25,2055,0.000223567
25,2056,0.000219814
25,2057,0.000216124
25,2058,0.000212496
25,2059,0.00020893
25,2060,0.000205423
25,2061,0.000201975
25,2062,0.000198585
25,2063,0.000195252
25,2064,0.000191975
25,2065,0.000188753
25,2066,0.000185585
25,2067,0.000182471
25,2068,0.000179409
25,2069,0.000176398
25,2070,0.000173438
25,2071,0.000170527
25,2072,0.000167666
25,2073,0.000164853
25,2074,0.000162087
25,2075,0.000159367
25,2076,0.000156693
25,2077,0.000154064
25,2078,0.000151479
25,2079,0.000148938
25,2080,0.000146439
25,2081,0.000143982
25,2082,0.000141566
25,2083,0.000139191
25,2084,0.000136856
25,2085,0.00013456
25,2086,0.000132303
25,2087,0.000130084
25,2088,0.000127901
25,2089,0.000125756
25,2090,0.000123646
25,2091,0.000121572
25,2092,0.000119533
25,2093,0.000117528
25,2094,0.000115556
25,2095,0.000113618
25,2096,0.000111712
25,2097,0.000109839
25,2098,0.000107996
25,2099,0.000106185
25,2100,0.000104404
25,2101,0.000102653
25,2102,0.000100931
25,2103,9.9238e-05
25,2104,9.7574e-05
25,2105,9.5937e-05
25,2106,9.4328e-05
25,2107,9.2746e-05
25,2108,9.1191e-05
25,2109,8.9661e-05
25,2110,8.8157e-05
25,2111,8.6679e-05
25,2112,8.5225e-05
25,2113,8.3796e-05
25,2114,8.2391e-05
25,2115,8.1009e-05
25,2116,7.965e-05
25,2117,7.8315e-05
25,2118,7.7001e-05
25,2119,7.571e-05
25,2120,7.444e-05
25,2121,7.3192e-05
25,2122,7.1964e-05
25,2123,7.0758e-05
25,2124,6.9571e-05
25,2125,6.8404e-05
25,2126,6.7257e-05
25,2127,6.6129e-05
25,2128,6.502e-05
25,2129,6.393e-05
25,2130,6.2858e-05
25,2131,6.1804e-05
25,2132,6.0768e-05
25,2133,5.9749e-05
25,2134,5.8747e-05
25,2135,5.7762e-05
25,2136,5.6793e-05
25,2137,5.5841e-05
25,2138,5.4904e-05
25,2139,5.3984e-05
25,2140,5.3078e-05
25,2141,5.2188e-05
25,2142,5.1313e-05
26,2018,0.00043181
26,2019,0.000424732
26,2020,0.000417772
26,2021,0.000410928
26,2022,0.000404199
26,2023,0.000397582
26,2024,0.000391075
26,2025,0.000384677
26,2026,0.000378385
26,2027,0.000372198
26,2028,0.000366114
26,2029,0.00036013
26,2030,0.000354247
26,2031,0.00034846
26,2032,0.00034277
26,2033,0.000337174
26,2034,0.000331671
26,2035,0.000326259
26,2036,0.000320936
26,2037,0.000315702
26,2038,0.000310554
26,2039,0.000305491
26,2040,0.000300511
26,2041,0.000295614
26,2042,0.000290797
26,2043,0.00028606
26,2044,0.000281401
26,2045,0.000276819
26,2046,0.000272312
26,2047,0.000267879
26,2048,0.000263519
26,2049,0.000259231
26,2050,0.000255013
26,2051,0.000250864
26,2052,0.000246784
26,2053,0.000242771
26,2054,0.000238823
26,2055,0.00023494
26,2056,0.000231121
26,2057,0.000227365
26,2058,0.000223669
26,2059,0.000220035
26,2060,0.00021646
26,2061,0.000212944
26,2062,0.000209485
26,2063,0.000206082
26,2064,0.000202736
26,2065,0.000199444
26,2066,0.000196205
26,2067,0.00019302
26,2068,0.000189887
26,2069,0.000186805
26,2070,0.000183773
26,2071,0.000180791
26,2072,0.000177857
26,2073,0.000174971
26,2074,0.000172133
26,2075,0.00016934
26,2076,0.000166594
26,2077,0.000163892
26,2078,0.000161234
26,2079,0.000158619
26,2080,0.000156047
26,2081,0.000153517
26,2082,0.000151028
26,2083,0.000148579
26,2084,0.00014617
26,2085,0.000143801
26,2086,0.00014147
26,2087,0.000139177
26,2088,0.000136922
26,2089,0.000134703
26,2090,0.00013252
26,2091,0.000130373
26,2092,0.00012826
26,2093,0.000126182
26,2094,0.000124138
26,2095,0.000122127
26,2096,0.000120148
26,2097,0.000118202
26,2098,0.000116287
26,2099,0.000114404
26,2100,0.000112551
26,2101,0.000110728
26,2102,0.000108935
26,2103,0.000107171
26,2104,0.000105435
26,2105,0.000103728
26,2106,0.000102048
26,2107,0.000100396
26,2108,9.8771e-05
26,2109,9.7171e-05
26,2110,9.5598e-05
26,2111,9.4051e-05
26,2112,9.2528e-05
26,2113,9.103e-05
26,2114,8.9557e-05
26,2115,8.8107e-05
26,2116,8.6681e-05
26,2117,8.5278e-05
26,2118,8.3897e-05
26,2119,8.2539e-05
26,2120,8.1204e-05
26,2121,7.9889e-05
26,2122,7.8596e-05
26,2123,7.7324e-05
26,2124,7.6073e-05
26,2125,7.4842e-05
26,2126,7.3631e-05
26,2127,7.2439e-05
26,2128,7.1267e-05
26,2129,7.0114e-05
26,2130,6.898e-05
26,2131,6.7863e-05
26,2132,6.6765e-05
26,2133,6.5685e-05
26,2134,6.4622e-05
26,2135,6.3577e-05
26,2136,6.2548e-05
26,2137,6.1536e-05
26,2138,6.0541e-05
26,2139,5.9561e-05
26,2140,5.8598e-05
26,2141,5.765e-05
26,2142,5.6717e-05
27,2018,0.00041378
27,2019,0.00040709
27,2020,0.000400509
27,2021,0.000394034
27,2022,0.000387665
27,2023,0.0003814
27,2024,0.000375236
27,2025,0.000369172
27,2026,0.000363207
27,2027,0.000357339
27,2028,0.000351566
27,2029,0.000345886
27,2030,0.000340299
27,2031,0.000334803
27,2032,0.000329395
27,2033,0.000324075
27,2034,0.000318842
27,2035,0.000313693
27,2036,0.000308628
27,2037,0.000303645
27,2038,0.000298742
27,2039,0.00029392
27,2040,0.000289175
27,2041,0.000284507
27,2042,0.000279914
27,2043,0.000275396
27,2044,0.000270952
27,2045,0.000266579
27,2046,0.000262277
27,2047,0.000258044
27,2048,0.00025388
27,2049,0.000249784
27,2050,0.000245753
27,2051,0.000241788
27,2052,0.000237887
27,2053,0.000234049
27,2054,0.000230273
27,2055,0.000226559
27,2056,0.000222904
27,2057,0.000219308
27,2058,0.000215771
27,2059,0.00021229
27,2060,0.000208866
27,2061,0.000205498
27,2062,0.000202183
27,2063,0.000198923
27,2064,0.000195715
27,2065,0.000192558
27,2066,0.000189453
27,2067,0.000186398
27,2068,0.000183392
27,2069,0.000180435
27,2070,0.000177526
27,2071,0.000174663
27,2072,0.000171847
27,2073,0.000169076
27,2074,0.00016635
27,2075,0.000163668
27,2076,0.00016103
27,2077,0.000158434
27,2078,0.00015588
27,2079,0.000153367
27,2080,0.000150894
27,2081,0.000148462
27,2082,0.000146069
27,2083,0.000143714
27,2084,0.000141397
27,2085,0.000139118
27,2086,0.000136876
27,2087,0.000134669
27,2088,0.000132499
27,2089,0.000130363
27,2090,0.000128262
27,2091,0.000126195
27,2092,0.000124161
27,2093,0.00012216
27,2094,0.000120191
27,2095,0.000118254
27,2096,0.000116348
27,2097,0.000114473
27,2098,0.000112628
27,2099,0.000110813
27,2100,0.000109027
27,2101,0.00010727
27,2102,0.000105541
27,2103,0.000103841
27,2104,0.000102167
27,2105,0.000100521
27,2106,9.8901e-05
27,2107,9.7307e-05
27,2108,9.5739e-05
27,2109,9.4196e-05
27,2110,9.2679e-05
27,2111,9.1185e-05
27,2112,8.9716e-05
27,2113,8.827e-05
27,2114,8.6848e-05
27,2115,8.5448e-05
27,2116,8.4072e-05
27,2117,8.2717e-05
27,2118,8.1384e-05
27,2119,8.0073e-05
27,2120,7.8783e-05
27,2121,7.7513e-05
27,2122,7.6264e-05
27,2123,7.5036e-05
27,2124,7.3827e-05
27,2125,7.2637e-05
27,2126,7.1467e-05
27,2127,7.0315e-05
27,2128,6.9182e-05
27,2129,6.8068e-05
27,2130,6.6971e-05
27,2131,6.5892e-05
27,2132,6.483e-05
27,2133,6.3786e-05
27,2134,6.2758e-05
27,2135,6.1747e-05
27,2136,6.0752e-05
27,2137,5.9774e-05
27,2138,5.8811e-05
27,2139,5.7863e-05
27,2140,5.6931e-05
27,2141,5.6014e-05
27,2142,5.5111e-05
28,2018,0.000446693
28,2019,0.000439579
28,2020,0.000432582
28,2021,0.000425697
28,2022,0.000418925
28,2023,0.000412262
28,2024,0.000405707
28,2025,0.000399258
28,2026,0.000392913
28,2027,0.000386671
28,2028,0.000380529
28,2029,0.000374487
28,2030,0.000368542
28,2031,0.000362692
28,2032,0.000356937
28,2033,0.000351275
28,2034,0.000345704
28,2035,0.000340222
28,2036,0.000334828
28,2037,0.000329521
28,2038,0.000324299
28,2039,0.000319161
28,2040,0.000314105
28,2041,0.00030913
28,2042,0.000304235
28,2043,0.000299418
28,2044,0.000294679
28,2045,0.000290015
28,2046,0.000285426
28,2047,0.00028091
28,2048,0.000276466
28,2049,0.000272093
28,2050,0.00026779
28,2051,0.000263556
28,2052,0.000259389
28,2053,0.000255289
28,2054,0.000251254
28,2055,0.000247284
28,2056,0.000243376
28,2057,0.000239531
28,2058,0.000235747
28,2059,0.000232023
28,2060,0.000228359
28,2061,0.000224753
28,2062,0.000221204
28,2063,0.000217711
28,2064,0.000214274
28,2065,0.000210892
28,2066,0.000207563
28,2067,0.000204288
28,2068,0.000201064
28,2069,0.000197891
28,2070,0.000194769
28,2071,0.000191696
28,2072,0.000188673
28,2073,0.000185697
28,2074,0.000182768
28,2075,0.000179885
28,2076,0.000177049
28,2077,0.000174257
28,2078,0.000171509
28,2079,0.000168805
28,2080,0.000166144
28,2081,0.000163525
28,2082,0.000160947
28,2083,0.000158411
28,2084,0.000155914
28,2085,0.000153457
28,2086,0.000151038
28,2087,0.000148658
28,2088,0.000146316
28,2089,0.000144011
28,2090,0.000141742
28,2091,0.000139509
28,2092,0.000137311
28,2093,0.000135148
28,2094,0.000133019
28,2095,0.000130924
28,2096,0.000128862
28,2097,0.000126832
28,2098,0.000124835
28,2099,0.000122869
28,2100,0.000120934
28,2101,0.000119029
28,2102,0.000117155
28,2103,0.00011531
28,2104,0.000113495
28,2105,0.000111708
28,2106,0.000109949
28,2107,0.000108218
28,2108,0.000106514
28,2109,0.000104838
28,2110,0.000103187
28,2111,0.000101563
28,2112,9.9964e-05
28,2113,9.8391e-05
28,2114,9.6842e-05
28,2115,9.5318e-05
28,2116,9.3818e-05
28,2117,9.2341e-05
28,2118,9.0888e-05
28,2119,8.9458e-05
28,2120,8.805e-05
28,2121,8.6664e-05
28,2122,8.53e-05
28,2123,8.3958e-05
28,2124,8.2637e-05
28,2125,8.1336e-05
28,2126,8.0057e-05
28,2127,7.8797e-05
28,2128,7.7557e-05
28,2129,7.6337e-05
28,2130,7.5136e-05
28,2131,7.3954e-05
28,2132,7.279e-05
28,2133,7.1645e-05
28,2134,7.0518e-05
28,2135,6.9408e-05
28,2136,6.8316e-05
28,2137,6.7242e-05
28,2138,6.6184e-05
28,2139,6.5143e-05
28,2140,6.4118e-05
28,2141,6.3109e-05
28,2142,6.2117e-05
29,2018,0.000467036
29,2019,0.000459557
29,2020,0.0004522
29,2021,0.000444963
29,2022,0.000437845
29,2023,0.000430843
29,2024,0.000423955
29,2025,0.00041718
29,2026,0.000410515
29,2027,0.000403959
29,2028,0.00039751
29,2029,0.000391165
29,2030,0.000384923
29,2031,0.000378783
29,2032,0.000372743
29,2033,0.0003668
29,2034,0.000360954
29,2035,0.000355202
29,2036,0.000349544
29,2037,0.000343977
29,2038,0.0003385
29,2039,0.000333111
29,2040,0.00032781
29,2041,0.000322594
29,2042,0.000317462
29,2043,0.000312413
29,2044,0.000307445
29,2045,0.000302557
29,2046,0.000297748
29,2047,0.000293016
29,2048,0.00028836
29,2049,0.000283779
29,2050,0.000279272
29,2051,0.000274837
29,2052,0.000270473
29,2053,0.000266179
29,2054,0.000261954
29,2055,0.000257797
29,2056,0.000253706
29,2057,0.000249681
29,2058,0.00024572
29,2059,0.000241823
29,2060,0.000237988
29,2061,0.000234214
29,2062,0.000230501
29,2063,0.000226847
29,2064,0.000223252
29,2065,0.000219713
29,2066,0.000216232
29,2067,0.000212806
29,2068,0.000209434
29,2069,0.000206117
29,2070,0.000202852
29,2071,0.000199639
29,2072,0.000196478
29,2073,0.000193367
29,2074,0.000190305
29,2075,0.000187292
29,2076,0.000184327
29,2077,0.00018141
29,2078,0.000178539
29,2079,0.000175713
29,2080,0.000172933
29,2081,0.000170196
29,2082,0.000167503
29,2083,0.000164853
29,2084,0.000162246
29,2085,0.000159679
29,2086,0.000157154
29,2087,0.000154668
29,2088,0.000152222
29,2089,0.000149815
29,2090,0.000147446
29,2091,0.000145114
29,2092,0.00014282
29,2093,0.000140562
29,2094,0.00013834
29,2095,0.000136153
29,2096,0.000134001
29,2097,0.000131883
29,2098,0.000129798
29,2099,0.000127747
29,2100,0.000125728
29,2101,0.000123741
29,2102,0.000121786
29,2103,0.000119862
29,2104,0.000117968
29,2105,0.000116104
29,2106,0.000114269
29,2107,0.000112464
29,2108,0.000110687
29,2109,0.000108939
29,2110,0.000107218
29,2111,0.000105524
29,2112,0.000103858
29,2113,0.000102217
29,2114,0.000100603
29,2115,9.9014e-05
29,2116,9.745e-05
29,2117,9.5911e-05
29,2118,9.4396e-05
29,2119,9.2906e-05
29,2120,9.1439e-05
29,2121,8.9995e-05
29,2122,8.8574e-05
29,2123,8.7175e-05
29,2124,8.5799e-05
29,2125,8.4444e-05
29,2126,8.3111e-05
29,2127,8.1799e-05
29,2128,8.0507e-05
29,2129,7.9236e-05
29,2130,7.7985e-05
29,2131,7.6754e-05
29,2132,7.5543e-05
29,2133,7.435e-05
29,2134,7.3176e-05
29,2135,7.2021e-05
29,2136,7.0884e-05
29,2137,6.9766e-05
29,2138,6.8664e-05
29,2139,6.7581e-05
29,2140,6.6514e-05
29,2141,6.5464e-05
29,2142,6.4431e-05
30,2018,0.000471812
30,2019,0.000464228
30,2020,0.000456769
30,2021,0.000449433
30,2022,0.000442217
30,2023,0.00043512
30,2024,0.00042814
30,2025,0.000421274
30,2026,0.000414521
30,2027,0.000407879
30,2028,0.000401345
30,2029,0.000394918
30,2030,0.000388597
30,2031,0.000382378
30,2032,0.000376261
30,2033,0.000370244
30,2034,0.000364324
30,2035,0.000358501
30,2036,0.000352773
30,2037,0.000347138
30,2038,0.000341594
30,2039,0.000336141
30,2040,0.000330776
30,2041,0.000325497
30,2042,0.000320305
30,2043,0.000315196
30,2044,0.00031017
30,2045,0.000305226
30,2046,0.000300361
30,2047,0.000295575
30,2048,0.000290866
30,2049,0.000286233
30,2050,0.000281675
30,2051,0.00027719
30,2052,0.000272778
30,2053,0.000268436
30,2054,0.000264165
30,2055,0.000259962
30,2056,0.000255827
30,2057,0.000251758
30,2058,0.000247755
30,2059,0.000243816
30,2060,0.00023994
30,2061,0.000236127
30,2062,0.000232374
30,2063,0.000228682
30,2064,0.000225049
30,2065,0.000221474
30,2066,0.000217957
30,2067,0.000214495
30,2068,0.00021109
30,2069,0.000207738
30,2070,0.000204441
30,2071,0.000201196
30,2072,0.000198003
30,2073,0.000194861
30,2074,0.000191769
30,2075,0.000188726
30,2076,0.000185732
30,2077,0.000182786
30,2078,0.000179887
30,2079,0.000177035
30,2080,0.000174227
30,2081,0.000171465
30,2082,0.000168746
30,2083,0.000166071
30,2084,0.000163439
30,2085,0.000160848
30,2086,0.000158299
30,2087,0.00015579
30,2088,0.000153322
30,2089,0.000150892
30,2090,0.000148501
30,2091,0.000146149
30,2092,0.000143834
30,2093,0.000141555
30,2094,0.000139313
30,2095,0.000137107
30,2096,0.000134935
30,2097,0.000132798
30,2098,0.000130695
30,2099,0.000128626
30,2100,0.000126589
30,2101,0.000124585
30,2102,0.000122613
30,2103,0.000120672
30,2104,0.000118761
30,2105,0.000116881
30,2106,0.000115031
30,2107,0.000113211
30,2108,0.000111419
30,2109,0.000109655
30,2110,0.00010792
30,2111,0.000106212
30,2112,0.000104532
30,2113,0.000102878
30,2114,0.00010125
30,2115,9.9648e-05
30,2116,9.8071e-05
30,2117,9.652e-05
30,2118,9.4993e-05
30,2119,9.349e-05
30,2120,9.2011e-05
30,2121,9.0555e-05
30,2122,8.9123e-05
30,2123,8.7713e-05
30,2124,8.6326e-05
30,2125,8.496e-05
30,2126,8.3617e-05
30,2127,8.2294e-05
30,2128,8.0993e-05
30,2129,7.9712e-05
30,2130,7.8451e-05
30,2131,7.7211e-05
30,2132,7.599e-05
30,2133,7.4788e-05
30,2134,7.3605e-05
30,2135,7.2441e-05
30,2136,7.1296e-05
30,2137,7.0169e-05
30,2138,6.9059e-05
30,2139,6.7967e-05
30,2140,6.6893e-05
30,2141,6.5835e-05
30,2142,6.4794e-05
31,2018,0.000509603
31,2019,0.000501678
31,2020,0.000493881
31,2021,0.000486209
31,2022,0.000478659
31,2023,0.000471231
31,2024,0.000463921
31,2025,0.000456727
31,2026,0.000449648
31,2027,0.000442682
31,2028,0.000435827
31,2029,0.00042908
31,2030,0.000422441
31,2031,0.000415907
31,2032,0.000409476
31,2033,0.000403148
31,2034,0.000396919
31,2035,0.000390788
31,2036,0.000384755
31,2037,0.000378816
31,2038,0.000372971
31,2039,0.000367218
31,2040,0.000361556
31,2041,0.000355982
31,2042,0.000350496
31,2043,0.000345097
31,2044,0.000339782
31,2045,0.00033455
31,2046,0.0003294
31,2047,0.00032433
31,2048,0.00031934
31,2049,0.000314428
31,2050,0.000309593
31,2051,0.000304833
31,2052,0.000300148
31,2053,0.000295535
31,2054,0.000290994
31,2055,0.000286524
31,2056,0.000282124
31,2057,0.000277792
31,2058,0.000273528
31,2059,0.000269329
31,2060,0.000265196
31,2061,0.000261127
31,2062,0.000257122
31,2063,0.000253178
31,2064,0.000249296
31,2065,0.000245473
31,2066,0.00024171
31,2067,0.000238006
31,2068,0.000234358
31,2069,0.000230767
31,2070,0.000227232
31,2071,0.000223751
31,2072,0.000220324
31,2073,0.00021695
31,2074,0.000213628
31,2075,0.000210357
31,2076,0.000207137
31,2077,0.000203966
31,2078,0.000200845
31,2079,0.000197771
31,2080,0.000194745
31,2081,0.000191766
31,2082,0.000188832
31,2083,0.000185944
31,2084,0.0001831
31,2085,0.0001803
31,2086,0.000177543
31,2087,0.000174828
31,2088,0.000172156
31,2089,0.000169524
31,2090,0.000166933
31,2091,0.000164381
31,2092,0.000161869
31,2093,0.000159395
31,2094,0.00015696
31,2095,0.000154561
31,2096,0.0001522
31,2097,0.000149875
31,2098,0.000147585
31,2099,0.000145331
31,2100,0.000143111
31,2101,0.000140925
31,2102,0.000138773
31,2103,0.000136654
31,2104,0.000134567
31,2105,0.000132513
31,2106,0.00013049
31,2107,0.000128497
31,2108,0.000126536
31,2109,0.000124604
31,2110,0.000122702
31,2111,0.000120829
31,2112,0.000118985
31,2113,0.000117169
31,2114,0.000115381
31,2115,0.00011362
31,2116,0.000111886
31,2117,0.000110179
31,2118,0.000108498
31,2119,0.000106842
31,2120,0.000105212
31,2121,0.000103607
31,2122,0.000102026
31,2123,0.00010047
31,2124,9.8937e-05
31,2125,9.7428e-05
31,2126,9.5942e-05
31,2127,9.4478e-05
31,2128,9.3037e-05
31,2129,9.1618e-05
31,2130,9.0221e-05
31,2131,8.8845e-05
31,2132,8.749e-05
31,2133,8.6155e-05
31,2134,8.4842e-05
31,2135,8.3548e-05
31,2136,8.2274e-05
31,2137,8.1019e-05
31,2138,7.9784e-05
31,2139,7.8567e-05
31,2140,7.7369e-05
31,2141,7.619e-05
31,2142,7.5028e-05
32,2018,0.000537996
32,2019,0.000529723
32,2020,0.000521582
32,2021,0.000513569
32,2022,0.000505683
32,2023,0.000497922
32,2024,0.000490283
32,2025,0.000482764
32,2026,0.000475364
32,2027,0.00046808
32,2028,0.000460911
32,2029,0.000453854
32,2030,0.000446908
32,2031,0.000440071
32,2032,0.00043334
32,2033,0.000426715
32,2034,0.000420194
32,2035,0.000413774
32,2036,0.000407454
32,2037,0.000401233
32,2038,0.000395109
32,2039,0.00038908
32,2040,0.000383145
32,2041,0.000377302
32,2042,0.00037155
32,2043,0.000365887
32,2044,0.000360312
32,2045,0.000354823
32,2046,0.000349419
32,2047,0.000344099
32,2048,0.000338861
32,2049,0.000333704
32,2050,0.000328626
32,2051,0.000323627
32,2052,0.000318705
32,2053,0.000313859
32,2054,0.000309088
32,2055,0.00030439
32,2056,0.000299765
32,2057,0.00029521
32,2058,0.000290726
32,2059,0.00028631
32,2060,0.000281963
32,2061,0.000277682
32,2062,0.000273467
32,2063,0.000269317
32,2064,0.00026523
32,2065,0.000261206
32,2066,0.000257243
32,2067,0.000253341
32,2068,0.000249499
32,2069,0.000245716
32,2070,0.000241991
32,2071,0.000238323
32,2072,0.00023471
32,2073,0.000231153
32,2074,0.00022765
32,2075,0.000224201
32,2076,0.000220805
32,2077,0.00021746
32,2078,0.000214166
32,2079,0.000210923
32,2080,0.000207729
32,2081,0.000204584
32,2082,0.000201486
32,2083,0.000198436
32,2084,0.000195433
32,2085,0.000192475
32,2086,0.000189562
32,2087,0.000186693
32,2088,0.000183869
32,2089,0.000181087
32,2090,0.000178347
32,2091,0.000175649
32,2092,0.000172992
32,2093,0.000170376
32,2094,0.000167799
32,2095,0.000165262
32,2096,0.000162763
32,2097,0.000160302
32,2098,0.000157878
32,2099,0.000155491
32,2100,0.000153141
32,2101,0.000150826
32,2102,0.000148546
32,2103,0.000146301
32,2104,0.00014409
32,2105,0.000141912
32,2106,0.000139767
32,2107,0.000137655
32,2108,0.000135575
32,2109,0.000133527
32,2110,0.000131509
32,2111,0.000129523
32,2112,0.000127566
32,2113,0.000125639
32,2114,0.000123741
32,2115,0.000121872
32,2116,0.000120031
32,2117,0.000118218
32,2118,0.000116433
32,2119,0.000114674
32,2120,0.000112942
32,2121,0.000111237
32,2122,0.000109557
32,2123,0.000107903
32,2124,0.000106273
32,2125,0.000104669
32,2126,0.000103088
32,2127,0.000101532
32,2128,9.9999e-05
32,2129,9.8489e-05
32,2130,9.7002e-05
32,2131,9.5538e-05
32,2132,9.4096e-05
32,2133,9.2675e-05
32,2134,9.1276e-05
32,2135,8.9899e-05
32,2136,8.8542e-05
32,2137,8.7205e-05
32,2138,8.5889e-05
32,2139,8.4593e-05
32,2140,8.3316e-05
32,2141,8.2059e-05
32,2142,8.082e-05
33,2018,0.000554032
33,2019,0.000545103
33,2020,0.000536321
33,2021,0.000527684
33,2022,0.00051919
33,2023,0.000510836
33,2024,0.000502619
33,2025,0.000494537
33,2026,0.000486589
33,2027,0.00047877
33,2028,0.00047108
33,2029,0.000463516
33,2030,0.000456076
33,2031,0.000448758
33,2032,0.000441559
33,2033,0.000434478
33,2034,0.000427512
33,2035,0.000420661
33,2036,0.00041392
33,2037,0.00040729
33,2038,0.000400768
33,2039,0.000394351
33,2040,0.000388039
33,2041,0.00038183
33,2042,0.000375721
33,2043,0.000369712
33,2044,0.0003638
33,2045,0.000357984
